ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 base.py:5801(default_index)
        2    0.000    0.000    0.000    0.000 managers.py:785(<listcomp>)
        5    0.000    0.000    0.000    0.000 managers.py:1060(value_getitem)
        4    0.000    0.000    0.002    0.000 re.py:232(compile)
        6    0.000    0.000    0.000    0.000 common.py:1553(is_string_like_dtype)
        6    0.000    0.000    0.000    0.000 series.py:723(__len__)
        1    0.000    0.000    0.000    0.000 __config__.py:15(get_info)
        1    0.000    0.000    0.000    0.000 platform.py:1098(machine)
        2    0.000    0.000    0.000    0.000 config.py:101(_get_option)
        5    0.000    0.000    0.000    0.000 managers.py:761(nblocks)
        8    0.000    0.000    0.000    0.000 series.py:402(_constructor)
        2    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        2    0.000    0.000    0.000    0.000 ElementTree.py:677(findall)
        1    0.000    0.000    0.000    0.000 necompiler.py:80(ASTNode)
        1    0.000    0.000    0.000    0.000 __init__.py:139(maybe_upcast_for_op)
        3    0.000    0.000    0.000    0.000 ElementTree.py:611(iter)
       14    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        2    0.000    0.000    0.000    0.000 numerictypes.py:654(<listcomp>)
        1    0.000    0.000    0.036    0.036 frame.py:3978(drop)
        1    0.000    0.000    0.000    0.000 parsers.py:940(_check_file_or_buffer)
        1    0.000    0.000    0.000    0.000 generic.py:1883(__hash__)
        1    0.000    0.000    0.000    0.000 parsers.py:3041(_get_index_name)
        6    0.000    0.000    0.000    0.000 base.py:526(<genexpr>)
       13    0.000    0.000    0.000    0.000 blocks.py:203(external_values)
        1    0.000    0.000    0.000    0.000 __init__.py:1925(getLogger)
        2    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2843(prod)
        2    0.000    0.000    0.000    0.000 __init__.py:81(get_op_result_name)
        1    0.000    0.000    0.000    0.000 expressions.py:172(_has_bool_dtype)
        4    0.000    0.000    0.000    0.000 expressions.py:489(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
        1    0.000    0.000    0.000    0.000 nanops.py:405(nanany)
        4    0.000    0.000    0.000    0.000 frame.py:380(_constructor)
        1    0.000    0.000    0.000    0.000 zipfile.py:209(_EndRecData64)
        1    0.000    0.000    0.000    0.000 series.py:4218(reindex)
        1    0.000    0.000    0.000    0.000 necompiler.py:487(compileThreeAddrForm)
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        2    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        1    0.000    0.000    0.000    0.000 xlsx.py:288(__init__)
        1    0.000    0.000    0.000    0.000 xlsx.py:368(do_defined_names)
        5    0.000    0.000    0.000    0.000 necompiler.py:311(<genexpr>)
        1    0.000    0.000    0.000    0.000 necompiler.py:512(toString)
        2    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        2    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        2    0.000    0.000    0.000    0.000 config.py:232(__call__)
        2    0.000    0.000    0.000    0.000 _validators.py:231(validate_bool_kwarg)
        1    0.000    0.000    0.000    0.000 sparse.py:223(construct_from_string)
        1    0.000    0.000    0.000    0.000 generic.py:7320(isnull)
        1    0.000    0.000    0.000    0.000 parsers.py:1874(_do_date_conversions)
        1    0.000    0.000    0.000    0.000 book.py:143(Name)
        1    0.000    0.000    0.035    0.035 _decorators.py:219(wrapper)
        1    0.000    0.000    0.000    0.000 zipfile.py:1807(__del__)
        3    0.000    0.000    0.000    0.000 necompiler.py:492(nToChr)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        2    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        1    0.000    0.000    0.000    0.000 common.py:1407(is_datetimelike_v_numeric)
        6    0.000    0.000    0.000    0.000 parsers.py:1212(<genexpr>)
        1    0.000    0.000    0.000    0.000 parsers.py:1342(_validate_parse_dates_arg)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 base.py:916(to_numpy)
        2    0.000    0.000    0.000    0.000 _xlrd.py:23(_workbook_class)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(can_cast)
        6    0.000    0.000    0.000    0.000 common.py:1582(<lambda>)
        1    0.000    0.000    0.000    0.000 book.py:656(initialise_format_info)
      6/2    0.000    0.000    0.000    0.000 necompiler.py:166(<listcomp>)
        1    0.000    0.000    0.000    0.000 necompiler.py:387(collapseDuplicateSubtrees)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
        1    0.000    0.000    0.000    0.000 common.py:1510(is_numeric_dtype)
        1    0.000    0.000    0.000    0.000 parsers.py:1574(_make_index)
        2    0.000    0.000    0.000    0.000 common.py:93(_generate_etree_functions)
        1    0.000    0.000    0.000    0.000 necompiler.py:505(quadrupleToString)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.005    0.005 <__array_function__ internals>:2(vstack)
        1    0.000    0.000    0.001    0.001 <__array_function__ internals>:2(delete)
        2    0.000    0.000    0.000    0.000 config.py:535(_select_options)
        1    0.000    0.000    0.000    0.000 common.py:814(is_datetimelike)
        1    0.000    0.000    0.000    0.000 __init__.py:104(_maybe_match_name)
        1    0.000    0.000    0.000    0.000 missing.py:151(dispatch_fill_zeros)
        2    0.000    0.000    0.000    0.000 missing.py:574(clean_reindex_fill_method)
        6    0.000    0.000    0.000    0.000 xlsx.py:179(cnv_ST_Xstring)
        1    0.000    0.000    0.000    0.000 necompiler.py:474(convertASTtoThreeAddrForm)
        1    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 formatting.py:166(Font)
        2    0.000    0.000    0.000    0.000 expressions.py:532(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
        1    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 parsers.py:3028(_check_decimal)
        7    0.000    0.000    0.000    0.000 {method 'seekable' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 fromnumeric.py:3037(ndim)
        2    0.000    0.000    0.000    0.000 base.py:4118(_coerce_to_ndarray)
        2    0.000    0.000    0.000    0.000 generic.py:385(<dictcomp>)
        5    0.000    0.000    0.000    0.000 ElementTree.py:554(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        2    0.000    0.000    0.000    0.000 config.py:609(_warn_if_deprecated)
        1    0.000    0.000    0.000    0.000 common.py:1203(is_datetime64_ns_dtype)
        9    0.000    0.000    0.000    0.000 base.py:1524(nlevels)
        1    0.000    0.000    0.000    0.000 generic.py:3384(_set_is_copy)
        1    0.000    0.000    0.000    0.000 __init__.py:1368(info)
        1    0.000    0.000    0.000    0.000 parsers.py:3302(_process_date_conversion)
        4    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        6    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        8    0.000    0.000    0.000    0.000 shape_base.py:79(_atleast_2d_dispatcher)
        2    0.000    0.000    0.000    0.000 base.py:5044(_maybe_cast_indexer)
        1    0.000    0.000    0.000    0.000 parsers.py:3394(_clean_na_values)
        1    0.000    0.000    0.000    0.000 ElementTree.py:543(ElementTree)
        1    0.000    0.000    0.000    0.000 necompiler.py:231(Register)
        1    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        4    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        5    0.000    0.000    0.000    0.000 base.py:125(_freeze)
        1    0.000    0.000    0.000    0.000 _xlrd.py:45(get_sheet_by_index)
        1    0.000    0.000    0.000    0.000 sheet.py:2107(Note)
        6    0.000    0.000    0.000    0.000 expressions.py:113(isConstant)
        1    0.000    0.000    0.000    0.000 expressions.py:493(RawNode)
        3    0.000    0.000    0.000    0.000 necompiler.py:242(__init__)
        2    0.000    0.000    0.000    0.000 necompiler.py:442(setOrderedRegisterNumbers)
        1    0.000    0.000    0.000    0.000 necompiler.py:450(setRegisterNumbersForTemporaries)
        1    0.000    0.000    0.000    0.000 utils.py:191(CacheDict)
        8    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 ntpath.py:219(dirname)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1437(XMLParser)
        1    0.000    0.000    0.000    0.000 necompiler.py:483(<listcomp>)
        2    0.000    0.000    0.000    0.000 necompiler.py:685(getType)
        1    0.000    0.000    0.000    0.000 codecs.py:1057(make_identity_dict)
        2    0.000    0.000    0.000    0.000 _methods.py:47(_all)
        1    0.000    0.000    0.000    0.000 formatting.py:1103(XFBorder)
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        3    0.000    0.000    0.000    0.000 inference.py:194(is_re)
        2    0.000    0.000    0.000    0.000 common.py:185(_all_none)
        2    0.000    0.000    0.000    0.000 common.py:195(_any_not_none)
        2    0.000    0.000    0.000    0.000 _optional.py:41(_get_version)
        1    0.000    0.000    0.000    0.000 series.py:4691(isnull)
        1    0.000    0.000    0.000    0.000 compdoc.py:74(CompDoc)
        1    0.000    0.000    0.000    0.000 xlsx.py:408(do_workbookpr)
        1    0.000    0.000    0.000    0.000 xlsx.py:470(X12Styles)
        1    0.000    0.000    0.000    0.000 expressions.py:53(__init__)
        4    0.000    0.000    0.000    0.000 expressions.py:77(set_new_context)
      3/1    0.000    0.000    0.000    0.000 necompiler.py:228(<listcomp>)
        1    0.000    0.000    0.000    0.000 necompiler.py:427(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:164(__get__)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:1689(_ravel_dispatcher)
        1    0.000    0.000    0.000    0.000 numpy_.py:165(__array__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1811(close)
        1    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
        1    0.000    0.000    0.000    0.000 parsers.py:2769(_buffered_line)
        9    0.000    0.000    0.000    0.000 xlsx.py:190(cnv_xsd_boolean)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        4    0.000    0.000    0.000    0.000 fromnumeric.py:3033(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 common.py:1253(is_timedelta64_ns_dtype)
        2    0.000    0.000    0.000    0.000 managers.py:1863(_shape_compat)
        1    0.000    0.000    0.000    0.000 __init__.py:1164(__init__)
        1    0.000    0.000    0.000    0.000 parsers.py:2529(_clean_mapping)
        1    0.000    0.000    0.000    0.000 ElementTree.py:495(QName)
        1    0.000    0.000    0.000    0.000 necompiler.py:380(assignBranchRegisters)
        2    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        4    0.000    0.000    0.000    0.000 function_base.py:4636(_append_dispatcher)
        2    0.000    0.000    0.000    0.000 common.py:116(_validate_header_arg)
        1    0.000    0.000    0.000    0.000 parsers.py:2778(_check_for_bom)
        4    0.000    0.000    0.000    0.000 parsers.py:2959(_check_comments)
        4    0.000    0.000    0.000    0.000 xlsx.py:183(cnv_xsd_unsignedInt)
        1    0.000    0.000    0.000    0.000 xlsx.py:423(__init__)
        1    0.000    0.000    0.000    0.000 xlsx.py:526(X12Sheet)
        1    0.000    0.000    0.000    0.000 expressions.py:52(Expression)
        1    0.000    0.000    0.000    0.000 expressions.py:512(ConstantNode)
        2    0.000    0.000    0.000    0.000 necompiler.py:416(<genexpr>)
        1    0.000    0.000    0.000    0.000 necompiler.py:821(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 nanops.py:196(_maybe_get_mask)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 formatting.py:332(Format)
        1    0.000    0.000    0.000    0.000 formatting.py:1243(XF)
        1    0.000    0.000    0.000    0.000 formula.py:534(Operand)
        2    0.000    0.000    0.000    0.000 necompiler.py:332(<listcomp>)
        1    0.000    0.000    0.000    0.000 shape_base.py:220(_vhstack_dispatcher)
        3    0.000    0.000    0.000    0.000 inference.py:70(is_string_like)
        1    0.000    0.000    0.000    0.000 inference.py:154(is_file_like)
        2    0.000    0.000    0.000    0.000 missing.py:75(clean_fill_method)
        1    0.000    0.000    0.000    0.000 expressions.py:69(Context)
        4    0.000    0.000    0.000    0.000 expressions.py:240(gen_reduce_axis_func)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:74(<dictcomp>)
        2    0.000    0.000    0.000    0.000 function.py:42(__call__)
        1    0.000    0.000    0.000    0.000 common.py:215(count_not_none)
        1    0.000    0.000    0.000    0.000 zipfile.py:1397(<listcomp>)
        1    0.000    0.000    0.000    0.000 sheet.py:2142(Hyperlink)
        1    0.000    0.000    0.000    0.000 xlsx.py:259(X12General)
        1    0.000    0.000    0.000    0.000 common.py:26(DTDForbidden)
        1    0.000    0.000    0.000    0.000 common.py:41(EntitiesForbidden)
        1    0.000    0.000    0.000    0.000 <expr>:1(<module>)
        1    0.000    0.000    0.000    0.000 necompiler.py:260(Immediate)
        1    0.000    0.000    0.000    0.000 necompiler.py:345(getConstants)
        1    0.000    0.000    0.000    0.000 base.py:3347(_can_reindex)
        1    0.000    0.000    0.000    0.000 blocks.py:3337(<listcomp>)
        3    0.000    0.000    0.000    0.000 parsers.py:2252(<lambda>)
        1    0.000    0.000    0.000    0.000 compdoc.py:32(DirNode)
        1    0.000    0.000    0.000    0.000 expressions.py:182(_bool_arith_check)
        2    0.000    0.000    0.000    0.000 expressions.py:119(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:367(__subclasshook__)
        2    0.000    0.000    0.000    0.000 config.py:596(_translate_key)
        1    0.000    0.000    0.000    0.000 common.py:297(maybe_iterable_to_list)
        1    0.000    0.000    0.000    0.000 nanops.py:340(_na_ok_dtype)
        1    0.000    0.000    0.000    0.000 range.py:282(step)
        1    0.000    0.000    0.000    0.000 zipfile.py:1395(namelist)
        1    0.000    0.000    0.000    0.000 sheet.py:2381(Rowinfo)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1249(XMLPullParser)
        2    0.000    0.000    0.000    0.000 expressions.py:105(allConstantNodes)
        3    0.000    0.000    0.000    0.000 necompiler.py:197(<genexpr>)
        1    0.000    0.000    0.000    0.000 necompiler.py:413(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
        1    0.000    0.000    0.000    0.000 parsers.py:3431(_clean_index_names)
        1    0.000    0.000    0.000    0.000 common.py:59(ExternalReferenceForbidden)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1361(TreeBuilder)
        3    0.000    0.000    0.000    0.000 necompiler.py:602(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        7    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.TreeBuilder' objects}
        1    0.000    0.000    0.000    0.000 six.py:184(find_module)
        2    0.000    0.000    0.000    0.000 multiarray.py:853(bincount)
        8    0.000    0.000    0.000    0.000 parse.py:98(_noop)
        1    0.000    0.000    0.000    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:993(_argsort_dispatcher)
        3    0.000    0.000    0.000    0.000 common.py:219(<genexpr>)
        2    0.000    0.000    0.000    0.000 base.py:4419(<genexpr>)
        2    0.000    0.000    0.000    0.000 range.py:170(_validate_dtype)
        1    0.000    0.000    0.000    0.000 common.py:155(is_s3_url)
        1    0.000    0.000    0.000    0.000 parsers.py:371(_validate_integer)
        1    0.000    0.000    0.000    0.000 parsers.py:1261(_validate_skipfooter_arg)
        1    0.000    0.000    0.000    0.000 parsers.py:1292(_validate_usecols_arg)
        1    0.000    0.000    0.000    0.000 parsers.py:1453(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 parsers.py:3257(_make_date_converter)
        1    0.000    0.000    0.000    0.000 formatting.py:1190(XFAlignment)
        1    0.000    0.000    0.000    0.000 sheet.py:2303(__init__)
        1    0.000    0.000    0.000    0.000 sheet.py:2235(Cell)
        1    0.000    0.000    0.000    0.000 xlsx.py:421(X12SST)
        1    0.000    0.000    0.000    0.000 common.py:18(DefusedXmlException)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1139(_ListDataStream)
        1    0.000    0.000    0.000    0.000 expressions.py:486(VariableNode)
        1    0.000    0.000    0.000    0.000 expressions.py:529(OpNode)
        3    0.000    0.000    0.000    0.000 necompiler.py:142(typecode)
        1    0.000    0.000    0.000    0.000 necompiler.py:309(isReduction)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 os.py:1077(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:268(__iter__)
        3    0.000    0.000    0.000    0.000 range.py:346(is_unique)
        3    0.000    0.000    0.000    0.000 parsers.py:1191(_is_index_col)
        1    0.000    0.000    0.000    0.000 parsers.py:1568(_maybe_make_multi_index_columns)
        1    0.000    0.000    0.000    0.000 parsers.py:3003(_check_thousands)
        1    0.000    0.000    0.000    0.000 formatting.py:154(EqNeAttrs)
        1    0.000    0.000    0.000    0.000 formatting.py:1170(XFBackground)
        2    0.000    0.000    0.000    0.000 xlsx.py:255(<listcomp>)
        1    0.000    0.000    0.000    0.000 cp437.py:9(Codec)
        1    0.000    0.000    0.000    0.000 expressions.py:40(set_use_numexpr)
        1    0.000    0.000    0.000    0.000 expressions.py:482(LeafNode)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 multiarray.py:469(can_cast)
        1    0.000    0.000    0.000    0.000 enum.py:628(value)
        1    0.000    0.000    0.000    0.000 function_base.py:4214(_delete_dispatcher)
        3    0.000    0.000    0.000    0.000 base.py:717(<lambda>)
        1    0.000    0.000    0.000    0.000 base.py:5774(_ensure_has_len)
        1    0.000    0.000    0.000    0.000 range.py:236(start)
        1    0.000    0.000    0.000    0.000 range.py:259(stop)
        1    0.000    0.000    0.000    0.000 common.py:163(is_gcs_url)
        1    0.000    0.000    0.000    0.000 parsers.py:3036(_clear_buffer)
        1    0.000    0.000    0.000    0.000 biffh.py:22(BaseObject)
        1    0.000    0.000    0.000    0.000 sheet.py:2319(Colinfo)
        1    0.000    0.000    0.000    0.000 formula.py:626(Ref3D)
        4    0.000    0.000    0.000    0.000 xlsx.py:274(finish_off)
        2    0.000    0.000    0.000    0.000 necompiler.py:414(<genexpr>)
        1    0.000    0.000    0.000    0.000 necompiler.py:525(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2838(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 common.py:1281(<lambda>)
        1    0.000    0.000    0.000    0.000 zipfile.py:675(_check_compression)
        1    0.000    0.000    0.000    0.000 biffh.py:16(XLRDError)
        1    0.000    0.000    0.000    0.000 book.py:461(sheet_by_index)
        1    0.000    0.000    0.000    0.000 __init__.py:17(<module>)
        2    0.000    0.000    0.000    0.000 expressions.py:74(get_current_context)
        1    0.000    0.000    0.000    0.000 expressions.py:538(FuncNode)
        1    0.000    0.000    0.000    0.000 necompiler.py:558(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 multiarray.py:1043(copyto)
        2    0.000    0.000    0.000    0.000 numerictypes.py:655(<listcomp>)
        1    0.000    0.000    0.000    0.000 parsers.py:2665(<setcomp>)
        1    0.000    0.000    0.000    0.000 parsers.py:2735(_handle_usecols)
        1    0.000    0.000    0.000    0.000 compdoc.py:29(CompDocError)
        1    0.000    0.000    0.000    0.000 formatting.py:1224(XFProtection)
        1    0.000    0.000    0.000    0.000 formula.py:530(FormulaError)
        1    0.000    0.000    0.000    0.000 xldate.py:35(XLDateError)
        1    0.000    0.000    0.000    0.000 xlsx.py:485(do_cellstylexfs)
        1    0.000    0.000    0.000    0.000 cp437.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:105(ParseError)
        1    0.000    0.000    0.000    0.000 ElementPath.py:255(_SelectorContext)
        1    0.000    0.000    0.000    0.000 necompiler.py:721(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 managers.py:418(<dictcomp>)
        1    0.000    0.000    0.000    0.000 parsers.py:1177(_create_index)
        1    0.000    0.000    0.000    0.000 sheet.py:2095(MSODrawing)
        1    0.000    0.000    0.000    0.000 info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xldate.py:39(XLDateNegative)
        1    0.000    0.000    0.000    0.000 xldate.py:47(XLDateTooLarge)
        2    0.000    0.000    0.000    0.000 necompiler.py:139(key)
        1    0.000    0.000    0.000    0.000 necompiler.py:601(<listcomp>)
        1    0.000    0.000    0.000    0.000 version.py:11(<module>)
        2    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 parse.py:394(_checknetloc)
        1    0.000    0.000    0.000    0.000 nanops.py:173(_get_fill_value)
        1    0.000    0.000    0.000    0.000 _util.py:121(_maybe_convert_usecols)
        1    0.000    0.000    0.000    0.000 xldate.py:43(XLDateAmbiguous)
        1    0.000    0.000    0.000    0.000 xldate.py:51(XLDateBadDatemode)
        1    0.000    0.000    0.000    0.000 xldate.py:55(XLDateBadTuple)
        1    0.000    0.000    0.000    0.000 xlsx.py:488(do_cellxfs)
        1    0.000    0.000    0.000    0.000 cp437.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp437.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 common.py:75(NotSupportedError)
        1    0.000    0.000    0.000    0.000 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:765(is_package)
        1    0.000    0.000    0.000    0.000 managers.py:1600(is_consolidated)
        1    0.000    0.000    0.000    0.000 sheet.py:2099(MSObj)
        1    0.000    0.000    0.000    0.000 sheet.py:2103(MSTxo)
        1    0.000    0.000    0.000    0.000 cp437.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 __init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 necompiler.py:354(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'keys' of 'collections.OrderedDict' objects}
